client_id,target,col1453,col2167,col2168,col2169,col2170,col2171,col2172,col2173,col2174,col2175,col2176,col2177,col2178,col2179,col2180,col2181,col2182,col2183,col2184,col2185,col2186,col2187,col2188,col2189,col2220,col2222,col2292,col2293,col2294,col2316,col2318,col2340,col2341,col2342,col2364,col2365,col2366,col2388,col2389,col2390,col2460,col2461,col2462,col2663
2159,1,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8068164.67,2696054.89,8.0,5.0,6.0,291019.0,242593.66666667,8081597.63,7555982.6,7731187.61,1.0,1.0,1.0,34.6,27.77,32.32333333333333,1.87,1.4,1.55666666666667,0.2560610222605129
4284,1,0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11094897.8,5552448.9,7.0,7.0,7.0,177447.0,177447.0,10283053.65,10283053.65,10283053.65,2.0,2.0,2.0,57.95,57.95,57.95,1.1,1.1,1.1,0.2559948438538648
1898,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5143636.9,2203672.22,31.0,21.0,27.0,115947.0,112549.086,5143636.9,684087.3,3359817.06,2.0,2.0,2.0,46.64,5.9,30.344,0.0,0.0,0.0,0.2562613816564786
4895,1,0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,15713986.76,5250328.92,26.0,26.0,26.0,169477.0,169477.0,15685096.35,15685096.35,15685096.35,4.0,4.0,4.0,92.55,92.55,92.55,5.3,5.3,5.3,0.2570165748042274
1560,1,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6492789.45,2176596.48333333,11.0,11.0,11.0,185035.0,185035.0,6576143.9,6576143.9,6576143.9,1.0,1.0,1.0,35.54,35.54,35.54,2.07,2.07,2.07,0.2569190620677391
2277,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11309069.92,5659534.96,16.0,16.0,16.0,147307.0,147307.0,11319069.88,11319069.88,11319069.88,3.0,3.0,3.0,76.84,76.84,76.84,1.05,1.05,1.05,0.2569190620677391
264,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875444.9,3849383.885,10.0,7.0,8.5,158404.0,157409.0,7975641.4,7875444.9,7925543.15,2.0,2.0,2.0,50.35,50.35,50.35,2.95,2.95,2.95,0.2572174233749946
5825,1,0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14484410.74,4840470.24666667,26.0,26.0,26.0,185249.0,185249.0,14145613.64,14145613.64,14145613.64,3.0,3.0,3.0,76.36,76.36,76.36,0.0,0.0,0.0,0.2562613816564786
1164,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8307179.31,1136806.15745455,30.0,17.0,24.21818181818182,243932.0,152559.25454545,8127814.24,227407.95,3620305.91945455,1.0,1.0,1.0,34.49,2.31,18.17763636363636,0.0,0.0,0.0,0.2748381234054201
4128,1,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5322127.32,1784042.44,4.0,4.0,4.0,178869.0,178869.0,4235617.92,4235617.92,4235617.92,1.0,1.0,1.0,23.68,23.68,23.68,1.26,1.26,1.26,0.2619866495880749
1334,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8420326.37,2819108.79,2.0,2.0,2.0,151500.0,151500.0,8602170.0,8602170.0,8602170.0,2.0,2.0,2.0,56.78,56.78,56.78,0.0,0.0,0.0,0.2567183659523679
5911,1,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7850055.32,2629018.44,19.0,19.0,19.0,170054.0,170054.0,8031650.42,8031650.42,8031650.42,2.0,2.0,2.0,47.23,47.23,47.23,2.35,2.35,2.35,0.2569190620677391
5158,1,1,0.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,11935651.45,4001883.81666667,12.0,12.0,12.0,156544.0,156544.0,9472477.44,9472477.44,9472477.44,2.0,2.0,2.0,60.51,60.51,60.51,2.09,2.09,2.09,0.2612279693717597
3261,1,0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12364056.93,6187028.465,13.0,13.0,13.0,161694.0,161694.0,12498946.2,12498946.2,12498946.2,3.0,3.0,3.0,77.3,77.3,77.3,1.05,1.05,1.05,0.2560610222605129
3557,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4236006.39,1424335.46333333,18.0,18.0,18.0,168470.0,168470.0,4466139.7,4466139.7,4466139.7,1.0,1.0,1.0,26.51,26.51,26.51,0.0,0.0,0.0,0.266433600854049
2141,1,0,0.0,0.0,3.0,3.0,10.0,10.0,0.0,10.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,13691570.01,2554001.381,16.0,-1.0,13.7,203801.0,176487.793,13543354.92,620000.0,7639131.872,3.0,1.0,1.6666666666666667,75.72,13.5,41.775,2.37,1.02,1.47,0.2567183659523679
6020,1,0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6505545.9,3257772.95,11.0,11.0,11.0,177101.0,177101.0,6515545.79,6515545.79,6515545.79,1.0,1.0,1.0,36.79,36.79,36.79,1.4,1.4,1.4,0.2726662080491049
3537,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7949774.3,3979887.15,23.0,23.0,23.0,146510.0,146510.0,7520358.3,7520358.3,7520358.3,2.0,2.0,2.0,51.33,51.33,51.33,2.97,2.97,2.97,0.2560610222605129
3014,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12128241.6,4052747.2,7.0,7.0,7.0,135058.0,135058.0,10589897.78,10589897.78,10589897.78,3.0,3.0,3.0,78.41,78.41,78.41,1.71,1.71,1.71,0.2589661569956268
6089,1,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9505162.66,3180720.88666667,20.0,20.0,20.0,170301.0,170301.0,8043316.23,8043316.23,8043316.23,2.0,2.0,2.0,47.23,47.23,47.23,2.35,2.35,2.35,0.2560610222605129
1164,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8307179.31,1136806.15745455,30.0,17.0,24.21818181818182,243932.0,152559.25454545,8127814.24,227407.95,3620305.91945455,1.0,1.0,1.0,34.49,2.31,18.17763636363636,0.0,0.0,0.0,0.2748381234054201
1560,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6492789.45,2176596.48333333,11.0,11.0,11.0,185035.0,185035.0,6576143.9,6576143.9,6576143.9,1.0,1.0,1.0,35.54,35.54,35.54,2.07,2.07,2.07,0.2569190620677391
2908,1,0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19156721.38,3854744.276,5.0,-2.0,3.4,3322080.0,898778.6,19577674.9,3322080.0,16221725.34,3.0,3.0,3.0,67.9,13.3,55.82,2.2,0.0,1.65,0.2560610222605129
6118,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6775347.35,3392673.675,13.0,13.0,13.0,185392.0,185392.0,6785347.2,6785347.2,6785347.2,1.0,1.0,1.0,36.6,36.6,36.6,1.65,1.65,1.65,0.2562613816564786
958,1,0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7474227.64,2504742.54666667,13.0,13.0,13.0,253990.0,253990.0,7591761.1,7591761.1,7591761.1,1.0,1.0,1.0,29.89,29.89,29.89,3.96,3.96,3.96,0.2637589842707121
3994,1,1,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12001645.9,4013881.96666667,16.0,16.0,16.0,220718.0,220718.0,12179219.24,12179219.24,12179219.24,2.0,2.0,2.0,55.18,55.18,55.18,2.93,2.93,2.93,0.2605426460831173
4661,1,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8919408.24,2985469.41333333,23.0,23.0,23.0,164642.0,164642.0,9234769.78,9234769.78,9234769.78,2.0,2.0,2.0,56.09,56.09,56.09,2.21,2.21,2.21,0.2567183659523679
3817,1,0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10435248.82,2621312.205,16.0,9.0,14.25,200871.0,193584.5,11218645.35,9470633.75,10781642.45,2.0,2.0,2.0,55.85,55.15,55.675,2.23,2.23,2.23,0.2567183659523679
3078,1,0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10884878.95,3640626.31666667,3.0,3.0,3.0,157543.0,157543.0,11562080.77,11562080.77,11562080.77,3.0,3.0,3.0,73.39,73.39,73.39,2.32,2.32,2.32,0.2572174233749946
5556,1,0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9816241.01,3282080.33666667,5.0,5.0,5.0,183690.0,183690.0,10306845.9,10306845.9,10306845.9,2.0,2.0,2.0,56.11,56.11,56.11,2.19,2.19,2.19,0.2683508222316478
2277,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11309069.92,5659534.96,16.0,16.0,16.0,147307.0,147307.0,11319069.88,11319069.88,11319069.88,3.0,3.0,3.0,76.84,76.84,76.84,1.05,1.05,1.05,0.2569190620677391
4129,1,0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5754475.92,1930491.97333333,17.0,17.0,17.0,211056.0,211056.0,5941226.4,5941226.4,5941226.4,1.0,1.0,1.0,28.15,28.15,28.15,0.0,0.0,0.0,0.2569190620677391
6223,1,0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19332301.26,4847325.315,9.0,9.0,9.0,326512.0,326512.0,18611184.0,18611184.0,18611184.0,2.0,2.0,2.0,57.0,57.0,57.0,0.0,0.0,0.0,0.3080637085560825
4453,1,0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7314613.04,3662306.52,4.0,4.0,4.0,135331.0,135331.0,6782789.72,6782789.72,6782789.72,2.0,2.0,2.0,50.12,50.12,50.12,1.04,1.04,1.04,0.2562613816564786
4458,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9395037.13,4702768.565,15.0,15.0,15.0,158014.0,158014.0,10089193.9,10089193.9,10089193.9,2.0,2.0,2.0,63.85,63.85,63.85,2.45,2.45,2.45,0.2562613816564786
4284,1,0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,11094897.8,5552448.9,7.0,7.0,7.0,177447.0,177447.0,10283053.65,10283053.65,10283053.65,2.0,2.0,2.0,57.95,57.95,57.95,1.1,1.1,1.1,0.2559948438538648
2529,1,0,2.0,4.0,4.0,4.0,4.0,7.0,4.0,7.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15120386.75,2202237.83714286,31.0,-3.0,26.142857142857142,1679019.0,355594.71428571,15736957.11,284444.85,7106174.98285714,4.0,4.0,4.0,84.77,3.37,39.66714285714286,0.0,0.0,0.0,0.2722998754054537
6312,1,0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9005657.16,3015219.05333333,12.0,12.0,12.0,166611.0,166611.0,8175601.77,8175601.77,8175601.77,2.0,2.0,2.0,49.07,49.07,49.07,1.67,1.67,1.67,0.2580071201006573
3884,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22996827.28,5017726.45777778,20.0,18.0,19.11111111111111,347170.0,344731.66666667,22726380.3,21246804.0,22068790.83333333,2.0,2.0,2.0,66.3,61.2,64.03333333333333,0.0,0.0,0.0,0.3218980310661298
2925,1,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6152805.31,3081402.655,2.0,2.0,2.0,216691.0,216691.0,6288372.82,6288372.82,6288372.82,1.0,1.0,1.0,29.02,29.02,29.02,1.87,1.87,1.87,0.2663189585980754
5911,1,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7850055.32,2629018.44,19.0,19.0,19.0,170054.0,170054.0,8031650.42,8031650.42,8031650.42,2.0,2.0,2.0,47.23,47.23,47.23,2.35,2.35,2.35,0.2569190620677391
6360,1,0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12555269.3,6282634.65,5.0,5.0,5.0,162552.0,162552.0,12565269.6,12565269.6,12565269.6,3.0,3.0,3.0,77.3,77.3,77.3,4.1,4.1,4.1,0.2562613816564786
967,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7712449.36,3861224.68,3.0,3.0,3.0,170395.0,170395.0,8579388.25,8579388.25,8579388.25,2.0,2.0,2.0,50.35,50.35,50.35,2.95,2.95,2.95,0.2610036859087104
6374,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4029884.69,1353294.89666667,2.0,2.0,2.0,184292.0,184292.0,4118926.2,4118926.2,4118926.2,1.0,1.0,1.0,22.35,22.35,22.35,1.29,1.29,1.29,0.2598305316419264
607,1,0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14523004.53,3642501.1325,22.0,-1.0,16.25,2143555.0,665584.75,13592140.8,2143555.0,10729994.35,3.0,3.0,3.0,78.6,13.25,62.2625,2.32,2.32,2.32,0.2377415179269684
6382,1,1,0.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17829242.96,5956414.32,16.0,16.0,16.0,179241.0,179241.0,12631113.27,12631113.27,12631113.27,3.0,3.0,3.0,70.47,70.47,70.47,0.0,0.0,0.0,0.2609646834602129
2529,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15120386.75,5052462.25,31.0,31.0,31.0,185643.0,185643.0,15736957.11,15736957.11,15736957.11,4.0,4.0,4.0,84.77,84.77,84.77,0.0,0.0,0.0,0.2722998754054537
5234,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9221292.92,4615896.46,8.0,8.0,8.0,163024.0,163024.0,9903708.0,9903708.0,9903708.0,2.0,2.0,2.0,60.75,60.75,60.75,3.05,3.05,3.05,0.2562613816564786
6223,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19332301.26,4847325.315,9.0,9.0,9.0,326512.0,326512.0,18611184.0,18611184.0,18611184.0,2.0,2.0,2.0,57.0,57.0,57.0,0.0,0.0,0.0,0.3080637085560825
1750,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5409721.48,2710110.74,10.0,10.0,10.0,160499.0,160499.0,5810063.8,5810063.8,5810063.8,1.0,1.0,1.0,36.2,36.2,36.2,2.15,2.15,2.15,0.2588834609414714
1035,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7657383.2,2559127.73333333,13.0,13.0,13.0,187742.0,187742.0,7667383.28,7667383.28,7667383.28,1.0,1.0,1.0,40.84,40.84,40.84,3.04,3.04,3.04,0.2562613816564786
303,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10453996.8,3496998.93333333,27.0,27.0,27.0,161164.0,161164.0,10785094.88,10785094.88,10785094.88,3.0,3.0,3.0,66.92,66.92,66.92,0.0,0.0,0.0,0.2562613816564786
1898,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5143636.9,2203672.22,31.0,21.0,27.0,115947.0,112549.086,5143636.9,684087.3,3359817.06,2.0,2.0,2.0,46.64,5.9,30.344,0.0,0.0,0.0,0.2562613816564786
3884,1,0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22996827.28,5017726.45777778,20.0,18.0,19.11111111111111,347170.0,344731.66666667,22726380.3,21246804.0,22068790.83333333,2.0,2.0,2.0,66.3,61.2,64.03333333333333,0.0,0.0,0.0,0.3218980310661298
1560,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6492789.45,2176596.48333333,11.0,11.0,11.0,185035.0,185035.0,6576143.9,6576143.9,6576143.9,1.0,1.0,1.0,35.54,35.54,35.54,2.07,2.07,2.07,0.2569190620677391
4145,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14252174.31,4754058.10333333,3.0,3.0,3.0,223370.0,223370.0,14262174.5,14262174.5,14262174.5,2.0,2.0,2.0,63.85,63.85,63.85,2.55,2.55,2.55,0.2658194236605251
1334,1,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8420326.37,2819108.79,2.0,2.0,2.0,151500.0,151500.0,8602170.0,8602170.0,8602170.0,2.0,2.0,2.0,56.78,56.78,56.78,0.0,0.0,0.0,0.2567183659523679
4814,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11446756.51,5728378.255,16.0,16.0,16.0,167332.0,167332.0,10608848.8,10608848.8,10608848.8,2.0,2.0,2.0,63.4,63.4,63.4,2.25,2.25,2.25,0.2593765157214139
6374,1,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4029884.69,1353294.89666667,2.0,2.0,2.0,184292.0,184292.0,4118926.2,4118926.2,4118926.2,1.0,1.0,1.0,22.35,22.35,22.35,1.29,1.29,1.29,0.2598305316419264
6612,1,0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7855179.61,3932589.805,11.0,11.0,11.0,130380.0,130380.0,7430356.2,7430356.2,7430356.2,2.0,2.0,2.0,56.99,56.99,56.99,2.06,2.06,2.06,0.2560610222605129
796,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9753023.27,3261007.75666667,6.0,6.0,6.0,152366.0,152366.0,8972833.74,8972833.74,8972833.74,2.0,2.0,2.0,58.89,58.89,58.89,2.09,2.09,2.09,0.2893184415919871
1624,1,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7275392.7,2431797.56666667,8.0,7.0,7.333333333333333,197689.0,161469.0,9459418.65,6746474.54,7650789.24333333,2.0,2.0,2.0,47.85,47.06,47.32333333333333,1.54,1.54,1.54,0.2525659560276518
3968,1,0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8812620.55,2949873.51666667,9.0,9.0,9.0,158295.0,158295.0,9065554.65,9065554.65,9065554.65,2.0,2.0,2.0,57.27,57.27,57.27,2.25,2.25,2.25,0.2562613816564786
5768,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7380431.1,2469810.36666667,5.0,5.0,5.0,153007.0,153007.0,7881390.57,7881390.57,7881390.57,2.0,2.0,2.0,51.51,51.51,51.51,1.28,1.28,1.28,0.2562613816564786
3537,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7949774.3,3979887.15,23.0,23.0,23.0,146510.0,146510.0,7520358.3,7520358.3,7520358.3,2.0,2.0,2.0,51.33,51.33,51.33,2.97,2.97,2.97,0.2560610222605129
4242,1,0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14575807.14,3653951.785,7.0,4.0,4.75,179203.0,175993.75,11886534.99,11809119.24,11828473.1775,3.0,3.0,3.0,67.51,66.33,67.215,1.9,1.76,1.795,0.2684378636231962
210,1,0,2.0,3.0,3.0,3.0,3.0,10.0,3.0,10.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,9180446.96,1817003.235,26.0,1.0,15.5,228193.0,155325.1,8274743.23,360571.8,5900445.296,2.0,1.0,1.8571428571428568,47.23,3.95,33.149,2.35,2.08,2.31142857142857,0.2573079262816446
2476,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13361172.54,6685586.27,9.0,9.0,9.0,170953.0,170953.0,13212957.37,13212957.37,13212957.37,3.0,3.0,3.0,77.29,77.29,77.29,2.93,2.93,2.93,0.2589661569956268
2817,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11286713.2,3774571.06666667,16.0,16.0,16.0,170018.0,170018.0,11658134.26,11658134.26,11658134.26,3.0,3.0,3.0,68.57,68.57,68.57,2.12,2.12,2.12,0.2657206665514591
