target,col1453,col1456,col1457,col1458,col1459,col1460,col1461,col1462,col1464,col1465,col1466,col1467,col1468,col1469,col1470,col1491,col1492,col1502,col1510,col2167,col2168,col2169,col2170,col2171,col2172,col2173,col2174,col2175,col2176,col2177,col2178,col2179,col2180,col2181,col2182,col2183,col2184,col2185,col2186,col2187,col2188,col2189,col2190,col2220,col2222,col2244,col2292,col2294,col2316,col2317,col2318,col2340,col2341,col2342,col2364,col2365,col2366,col2388,col2389,col2390,col2460,col2461,col2462,col2663
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3901590.2,1955795.1,0.0,8.0,8.0,169620.0,169620.0,169620.0,3848677.8,3848677.8,3848677.8,1.0,1.0,1.0,22.69,22.69,22.69,1.13,1.13,1.13,0.2562613816564786
0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,14144939.0,7084136.16666667,14144939.0,2.0,2.0,284221.0,284221.0,284221.0,13756296.4,13756296.4,13756296.4,2.0,2.0,2.0,48.4,48.4,48.4,1.9,1.9,1.9,0.2570165748042274
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4478701.79,1505233.93,0.0,10.0,10.0,165840.0,165840.0,165840.0,4673371.2,4673371.2,4673371.2,1.0,1.0,1.0,28.18,28.18,28.18,0.0,0.0,0.0,0.2562613816564786
0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5157824.03,1301956.0075,0.0,8.0,5.0,197928.0,196940.0,197335.2,5049541.6,4839339.6,4965460.8,1.0,1.0,1.0,25.64,24.45,25.164,1.37,0.81,1.146,0.2600854815942095
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4902052.3,2456026.15,0.0,8.0,8.0,144549.0,144549.0,144549.0,5456724.75,5456724.75,5456724.75,1.0,1.0,1.0,37.75,37.75,37.75,1.11,1.11,1.11,0.2562613816564786
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12685545.95,4238515.31666667,0.0,7.0,7.0,143254.0,143254.0,143254.0,11126538.18,11126538.18,11126538.18,3.0,3.0,3.0,77.67,77.67,77.67,1.85,1.85,1.85,0.2560610222605129
0,0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,14190534.14,2895880.01857143,3592031.0,12.0,7.285714285714286,317907.0,168956.0,234433.42857143,13542838.2,6099311.6,9356378.2,2.0,2.0,2.0,42.6,36.1,38.92857142857143,0.0,0.0,0.0,0.257192833498376
0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10063539.55,3366846.51666667,0.0,5.0,5.0,177962.0,177962.0,177962.0,9663336.6,9663336.6,9663336.6,2.0,2.0,2.0,54.3,54.3,54.3,2.1,2.1,2.1,0.2570165748042274
0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6522544.08,2184181.36,0.0,10.0,10.0,166914.0,166914.0,166914.0,5887056.78,5887056.78,5887056.78,1.0,1.0,1.0,35.27,35.27,35.27,1.33,1.33,1.33,0.2580071201006573
0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4699317.61,1747018.106,0.0,6.0,6.0,172901.0,109128.0,147391.8,4241261.53,3700530.48,4024969.11,1.0,1.0,1.0,33.91,24.53,28.282,1.64,1.36,1.472,0.2728006692252031
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6962063.72,2333021.24,0.0,27.0,27.0,252281.0,252281.0,252281.0,7480131.65,7480131.65,7480131.65,1.0,1.0,1.0,29.65,29.65,29.65,3.76,3.76,3.76,0.2562613816564786
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6671026.39,2233675.46333333,6671026.39,11.0,11.0,195309.0,195309.0,195309.0,6072156.81,6072156.81,6072156.81,1.0,1.0,1.0,31.09,31.09,31.09,0.9,0.9,0.9,0.2569190620677391
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10023379.21,3271066.70833333,0.0,14.0,13.0,260283.0,259742.0,260012.5,9649415.3,9526357.8,9587886.55,1.0,1.0,1.0,37.15,36.6,36.875,2.2,1.65,1.925,0.2559948438538648
0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11214657.94,3754885.98,0.0,6.0,6.0,200447.0,200447.0,200447.0,9553304.02,9553304.02,9553304.02,2.0,2.0,2.0,47.66,47.66,47.66,1.67,1.67,1.67,0.2650709940310052
0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9475639.82,3170879.94,0.0,15.0,15.0,170662.0,170662.0,170662.0,9321558.44,9321558.44,9321558.44,2.0,2.0,2.0,54.62,54.62,54.62,2.28,2.28,2.28,0.2560610222605129
0,0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,16031192.1,2681865.35,0.0,12.0,4.5,174525.0,81197.0,127861.0,12440142.0,432780.01,6436461.005,3.0,3.0,3.0,71.28,5.33,38.305,2.3,2.3,2.3,0.26268629196802
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6330145.6,2135715.2,0.0,14.0,14.0,209115.0,209115.0,209115.0,7252108.2,7252108.2,7252108.2,1.0,1.0,1.0,34.68,34.68,34.68,0.0,0.0,0.0,0.2562613816564786
0,0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7973929.43,2671309.81,0.0,6.0,6.0,186774.0,186774.0,186774.0,7715633.94,7715633.94,7715633.94,2.0,2.0,2.0,41.31,41.31,41.31,2.36,2.36,2.36,0.2745125829130194
0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1575479.52,1053653.01333333,1575479.52,4.0,4.0,64728.0,64728.0,64728.0,1575479.52,1575479.52,1575479.52,1.0,1.0,1.0,24.34,24.34,24.34,1.36,1.36,1.36,0.2562613816564786
0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7271580.52,2436193.50666667,0.0,22.0,22.0,182432.0,182432.0,182432.0,7393968.96,7393968.96,7393968.96,1.0,1.0,1.0,40.53,40.53,40.53,2.37,2.37,2.37,0.2572174233749946
0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10462595.84,3497531.94666667,0.0,14.0,14.0,271468.0,271468.0,271468.0,9569247.0,9569247.0,9569247.0,1.0,1.0,1.0,35.25,35.25,35.25,2.2,2.2,2.2,0.2583063057396068
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8264125.51,2626943.02333333,0.0,16.0,16.0,183820.0,162875.0,173347.5,7692586.25,6777443.4,7235014.825,2.0,1.0,1.5,47.23,36.87,42.05,2.35,2.11,2.23,0.2637711069742973
0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14102586.32,4713195.44,0.0,6.0,6.0,214477.0,214477.0,214477.0,14112586.6,14112586.6,14112586.6,2.0,2.0,2.0,65.8,65.8,65.8,1.4,1.4,1.4,0.2570165748042274
0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7801199.39,2610399.79666667,0.0,12.0,12.0,160399.0,160399.0,160399.0,7675092.15,7675092.15,7675092.15,2.0,2.0,2.0,47.85,47.85,47.85,1.67,1.67,1.67,0.2573476190144638
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4251181.88,2130590.94,0.0,11.0,11.0,122237.0,122237.0,122237.0,4261181.82,4261181.82,4261181.82,1.0,1.0,1.0,34.86,34.86,34.86,1.64,1.64,1.64,0.2562613816564786
0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13667122.84,4568040.94666667,0.0,26.0,26.0,159354.0,159354.0,159354.0,12525224.4,12525224.4,12525224.4,3.0,3.0,3.0,78.6,78.6,78.6,2.32,2.32,2.32,0.2530169467321295
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5463799.25,2741149.625,5463799.25,13.0,13.0,246461.0,246461.0,246461.0,8298341.87,8298341.87,8298341.87,1.0,1.0,1.0,33.67,33.67,33.67,0.0,0.0,0.0,0.2562613816564786
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9084545.67,3040515.22333333,0.0,9.0,9.0,245136.0,245136.0,245136.0,9094545.6,9094545.6,9094545.6,2.0,2.0,2.0,37.1,37.1,37.1,0.0,0.0,0.0,0.2567183659523679
0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7006980.26,2348993.42,6564049.26,2.0,2.0,160292.0,160292.0,160292.0,6103919.36,6103919.36,6103919.36,1.0,1.0,1.0,38.08,38.08,38.08,1.83,1.83,1.83,0.2610553631581707
0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9276710.74,3104570.24666667,0.0,9.0,9.0,157991.0,157991.0,157991.0,9286710.98,9286710.98,9286710.98,3.0,3.0,3.0,58.78,58.78,58.78,1.42,1.42,1.42,0.2570165748042274
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8721474.19,4365737.095,0.0,5.0,5.0,160853.0,160853.0,160853.0,8819569.99,8819569.99,8819569.99,2.0,2.0,2.0,54.83,54.83,54.83,2.06,2.06,2.06,0.2560610222605129
0,0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,20698295.33,1502861.20066667,0.0,9.0,1.0,245650.0,80663.0,114140.6,20708295.0,359444.8,4465348.37333333,3.0,3.0,3.0,84.3,4.4,20.84666666666667,0.0,0.0,0.0,0.2570165748042274
0,1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11884243.92,2981060.98,0.0,12.0,6.4,590000.0,275592.0,401355.2,10183124.4,590000.0,6345874.64,1.0,1.0,1.0,36.95,13.25,27.47,2.1,2.1,2.1,0.2583063057396068
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4625469.52,1551823.17333333,0.0,16.0,16.0,212344.0,212344.0,212344.0,4635469.52,4635469.52,4635469.52,1.0,1.0,1.0,21.83,21.83,21.83,0.88,0.88,0.88,0.2562613816564786
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7926744.99,3968372.495,0.0,11.0,11.0,142099.0,142099.0,142099.0,7973174.89,7973174.89,7973174.89,2.0,2.0,2.0,56.11,56.11,56.11,2.19,2.19,2.19,0.2562613816564786
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8359353.53,2798784.51,0.0,4.0,4.0,156781.0,156781.0,156781.0,8646472.15,8646472.15,8646472.15,2.0,2.0,2.0,55.15,55.15,55.15,2.23,2.23,2.23,0.2562613816564786
0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6584922.33,1108653.72166667,30000.0,4.0,1.5,178039.0,94148.0,136093.5,5713271.51,320103.2,3016687.355,2.0,2.0,2.0,32.09,3.4,17.745,0.49,0.49,0.49,0.2585659631338401
0,0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15731676.04,5257225.34666667,0.0,6.0,6.0,315892.0,315892.0,315892.0,15478708.0,15478708.0,15478708.0,2.0,2.0,2.0,49.0,49.0,49.0,0.0,0.0,0.0,0.2555985866937431
0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10223961.68,2567740.42,0.0,11.0,10.5,177253.0,165991.0,168806.5,10121146.3,9066428.42,9330107.89,2.0,2.0,2.0,57.1,54.62,55.24,2.28,0.0,1.71,0.2530169467321295
0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11909087.01,2987271.7525,2484559.11,8.0,7.2,191731.0,145413.0,163940.2,12717517.23,10725662.88,11522404.62,3.0,3.0,3.0,73.76,66.33,70.788,1.9,1.65,1.75,0.2669798651811987
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11055303.02,3697434.34,0.0,8.0,8.0,176092.0,176092.0,176092.0,11291019.04,11291019.04,11291019.04,3.0,3.0,3.0,64.12,64.12,64.12,2.27,2.27,2.27,0.2560610222605129
0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9757627.35,3265875.78333333,0.0,17.0,17.0,237623.0,237623.0,237623.0,8994030.55,8994030.55,8994030.55,1.0,1.0,1.0,37.85,37.85,37.85,2.16,2.16,2.16,0.2636185595491682
0,0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8352346.35,2804115.45,0.0,13.0,13.0,285330.0,285330.0,285330.0,7370073.9,7370073.9,7370073.9,1.0,1.0,1.0,25.83,25.83,25.83,0.0,0.0,0.0,0.2652180519636176
1,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,8.0,11.0,0.0,13.0,0.0,1.0,2.0,2.0,2.0,3.0,0.0,3.0,0.0,4.0,4.0,4.0,4.0,5.0,0.0,6.0,13621226.06,1472083.28615385,5000.0,13.0,2.5384615384615383,379064.0,74824.0,147491.07692308,14847936.88,345686.88,4316974.70153846,2.0,2.0,2.0,48.29,4.62,19.35461538461539,0.0,0.0,0.0,0.2969815666399727
0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8767719.82,2932573.27333333,0.0,18.0,18.0,215178.0,215178.0,215178.0,7821720.3,7821720.3,7821720.3,1.0,1.0,1.0,36.35,36.35,36.35,1.4,1.4,1.4,0.2585078115133585
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13139778.86,4392259.62,0.0,7.0,7.0,283966.0,283966.0,283966.0,12176462.08,12176462.08,12176462.08,2.0,2.0,2.0,42.88,42.88,42.88,0.0,0.0,0.0,0.2560610222605129
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5815491.88,1948497.29333333,0.0,8.0,8.0,167207.0,167207.0,167207.0,5825491.88,5825491.88,5825491.88,1.0,1.0,1.0,34.84,34.84,34.84,1.62,1.62,1.62,0.2569190620677391
0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5855235.15,1964078.38333333,0.0,1.0,1.0,170025.0,170025.0,170025.0,6107298.0,6107298.0,6107298.0,1.0,1.0,1.0,35.92,35.92,35.92,0.0,0.0,0.0,0.2562613816564786
0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4464314.81,1497771.60333333,0.0,20.0,20.0,197847.0,197847.0,197847.0,4263602.85,4263602.85,4263602.85,1.0,1.0,1.0,21.55,21.55,21.55,1.41,1.41,1.41,0.2562613816564786
