client_id,target,col1453,col2167,col2168,col2169,col2170,col2171,col2172,col2173,col2174,col2175,col2176,col2177,col2178,col2179,col2180,col2181,col2182,col2183,col2184,col2185,col2186,col2187,col2188,col2189,col2220,col2222,col2292,col2293,col2294,col2316,col2318,col2340,col2341,col2342,col2364,col2365,col2366,col2388,col2389,col2390,col2460,col2461,col2462,col2663
882,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476372.57,1837790.85666667,23.0,23.0,23.0,163206.0,163206.0,5770964.16,5770964.16,5770964.16,1.0,1.0,1.0,35.36,35.36,35.36,0.0,0.0,0.0,0.2744979246020176
883,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5569404.76,1868801.58666667,13.0,13.0,13.0,166777.0,166777.0,5750470.96,5750470.96,5750470.96,1.0,1.0,1.0,34.48,34.48,34.48,0.0,0.0,0.0,0.2562613816564786
449,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12258531.3,4088979.62166667,5.0,5.0,5.0,349106.0,340045.5,12288531.2,12213346.5,12250938.85,1.0,1.0,1.0,36.9,35.2,36.05,0.0,0.0,0.0,0.2572174233749946
885,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5266166.89,1762055.63,15.0,12.0,14.0,160285.0,159184.33333333,5609975.0,5276166.84,5387436.22666667,1.0,1.0,1.0,35.0,33.26,33.84,1.76,1.76,1.76,0.2562613816564786
886,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13325122.57,4460707.52333333,10.0,10.0,10.0,364871.0,364871.0,13792123.8,13792123.8,13792123.8,1.0,1.0,1.0,37.8,37.8,37.8,0.0,0.0,0.0,0.2567183659523679
887,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6064793.43,2031264.47666667,7.0,7.0,7.0,151731.0,151731.0,5457764.07,5457764.07,5457764.07,1.0,1.0,1.0,35.97,35.97,35.97,2.1,2.1,2.1,0.2569190620677391
888,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4136826.84,2073663.42,10.0,10.0,10.0,162006.0,162006.0,4208915.88,4208915.88,4208915.88,1.0,1.0,1.0,25.98,25.98,25.98,1.55,1.55,1.55,0.2572174233749946
890,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19388192.67,6066489.75,24.0,17.0,20.5,472402.0,470778.0,19188398.6,18990560.4,19089479.5,1.0,1.0,1.0,40.9,40.2,40.55,0.0,0.0,0.0,0.2560610222605129
891,0,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7795598.02,2608199.34,11.0,11.0,11.0,143989.0,143989.0,8535667.92,8535667.92,8535667.92,2.0,2.0,2.0,59.28,59.28,59.28,1.82,1.82,1.82,0.257722168496272
893,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4607008.78,1545336.26,20.0,20.0,20.0,202376.0,202376.0,4361202.8,4361202.8,4361202.8,1.0,1.0,1.0,21.55,21.55,21.55,1.41,1.41,1.41,0.2562613816564786
894,0,0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11307940.54,3779313.51333333,17.0,17.0,17.0,194507.0,194507.0,10658983.6,10658983.6,10658983.6,2.0,2.0,2.0,54.8,54.8,54.8,2.0,2.0,2.0,0.2573476190144638
895,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5807270.1,2908885.05,8.0,8.0,8.0,171586.0,171586.0,6144494.66,6144494.66,6144494.66,1.0,1.0,1.0,35.81,35.81,35.81,1.26,1.26,1.26,0.2562613816564786
897,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4193137.1,1410045.7,8.0,8.0,8.0,167084.0,167084.0,4421042.64,4421042.64,4421042.64,1.0,1.0,1.0,26.46,26.46,26.46,0.0,0.0,0.0,0.2562613816564786
898,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6375829.91,2531099.74,16.0,3.0,6.4,294740.0,250112.0,7035443.8,6259668.66,6465288.2,1.0,1.0,1.0,26.46,23.87,25.942,1.76,1.26,1.66,0.2751302283690142
899,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10490249.25,5250124.625,7.0,7.0,7.0,181917.0,181917.0,10500249.24,10500249.24,10500249.24,2.0,2.0,2.0,57.72,57.72,57.72,2.63,2.63,2.63,0.2562613816564786
905,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4247247.16,1425749.04666667,10.0,10.0,10.0,183117.0,183117.0,4154924.73,4154924.73,4154924.73,1.0,1.0,1.0,22.69,22.69,22.69,1.13,1.13,1.13,0.2562613816564786
906,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4074094.97,2042047.485,8.0,8.0,8.0,170235.0,170235.0,3869441.55,3869441.55,3869441.55,1.0,1.0,1.0,22.73,22.73,22.73,1.17,1.17,1.17,0.2567756977104408
907,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5482917.72,1839972.57333333,2.0,2.0,2.0,162103.0,162103.0,5718993.84,5718993.84,5718993.84,1.0,1.0,1.0,35.28,35.28,35.28,0.0,0.0,0.0,0.2569190620677391
909,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6139787.13,2053262.37666667,6.0,6.0,6.0,158442.0,151976.0,8818881.72,6013679.49,6948746.9,2.0,1.0,1.3333333333333333,55.66,40.43,45.50666666666667,2.29,2.06,2.21333333333333,0.2562613816564786
910,0,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4639568.06,1556522.68666667,7.0,7.0,7.0,178360.0,178360.0,4125466.8,4125466.8,4125466.8,1.0,1.0,1.0,23.13,23.13,23.13,1.13,1.13,1.13,0.2572174233749946
912,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5737655.9,2873827.95,10.0,10.0,10.0,151769.0,151769.0,5182911.35,5182911.35,5182911.35,1.0,1.0,1.0,34.15,34.15,34.15,1.13,1.13,1.13,0.2562613816564786
913,0,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6783793.88,2271264.62666667,8.0,8.0,8.0,169231.0,169231.0,6862317.05,6862317.05,6862317.05,1.0,1.0,1.0,40.55,40.55,40.55,2.27,2.27,2.27,0.2569190620677391
50,0,0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6521658.37,2186219.45666667,11.0,11.0,11.0,182666.0,182666.0,6749508.7,6749508.7,6749508.7,1.0,1.0,1.0,36.95,36.95,36.95,2.11,2.11,2.11,0.2605339674028874
916,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6550074.46,2189407.555,4.0,3.0,3.5,190933.0,190695.5,6780030.83,6763163.58,6771597.205,1.0,1.0,1.0,35.51,35.51,35.51,2.07,2.07,2.07,0.2712103838076215
53,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3787050.21,1898775.105,8.0,8.0,8.0,161001.0,161001.0,4026635.01,4026635.01,4026635.01,1.0,1.0,1.0,25.01,25.01,25.01,1.2,1.2,1.2,0.2562613816564786
56,0,0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4472049.15,1516349.71666667,16.0,16.0,16.0,178603.0,178603.0,4613315.49,4613315.49,4613315.49,1.0,1.0,1.0,25.83,25.83,25.83,0.0,0.0,0.0,0.263619190082173
920,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8705621.35,2866921.42333333,15.0,10.0,12.5,237776.0,232920.0,8115294.88,7863646.72,7989470.8,1.0,1.0,1.0,34.48,34.13,34.305,2.05,0.0,1.025,0.2560610222605129
58,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4780393.36,2395446.68,8.0,8.0,8.0,161001.0,161001.0,5116611.78,5116611.78,5116611.78,1.0,1.0,1.0,31.78,31.78,31.78,1.37,1.37,1.37,0.2562613816564786
498,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3657484.71,2447323.14,22.0,22.0,22.0,199405.0,199405.0,7697033.0,7697033.0,7697033.0,1.0,1.0,1.0,38.6,38.6,38.6,1.4,1.4,1.4,0.2562613816564786
922,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3972834.64,1334278.21333333,11.0,11.0,11.0,183390.0,183390.0,4168454.7,4168454.7,4168454.7,1.0,1.0,1.0,22.73,22.73,22.73,1.17,1.17,1.17,0.2562613816564786
923,0,0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,10446783.77,1962192.124,29.0,-2.0,14.1,1818251.0,686184.4,13387598.11,1818251.0,8832102.753,3.0,2.0,2.4285714285714284,69.83,13.25,45.456,0.0,0.0,0.0,0.2562613816564786
925,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6669220.39,2228073.46333333,19.0,19.0,19.0,127279.0,127279.0,7025800.8,7025800.8,7025800.8,2.0,2.0,2.0,55.2,55.2,55.2,0.0,0.0,0.0,0.2562613816564786
926,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6636270.46,2218756.82,22.0,16.0,20.0,206357.0,190679.66666667,7501076.95,6646270.35,6931205.88333333,1.0,1.0,1.0,36.35,36.35,36.35,1.4,1.4,1.4,0.2575486366080661
927,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290998.21,1770332.73666667,12.0,2.0,5.333333333333333,157937.0,153749.0,5333532.49,4909072.35,5050559.06333333,1.0,1.0,1.0,33.77,32.37,32.83666666666667,1.76,1.1,1.32,0.2562613816564786
929,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4693422.23,2244335.6225,23.0,22.0,22.5,200791.0,199650.5,4323030.23,4273920.3,4298475.265,1.0,1.0,1.0,21.53,21.53,21.53,1.6,1.6,1.6,0.2562613816564786
933,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7733027.24,2590009.08,6.0,6.0,6.0,149860.0,149860.0,8144891.0,8144891.0,8144891.0,2.0,2.0,2.0,54.35,54.35,54.35,0.0,0.0,0.0,0.2562613816564786
70,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5591968.02,2800984.01,8.0,8.0,8.0,188277.0,188277.0,5716089.72,5716089.72,5716089.72,1.0,1.0,1.0,30.36,30.36,30.36,1.87,1.87,1.87,0.2562613816564786
935,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10185876.08,3414292.02666667,5.0,5.0,5.0,348717.0,348717.0,10635868.5,10635868.5,10635868.5,1.0,1.0,1.0,30.5,30.5,30.5,0.0,0.0,0.0,0.2560610222605129
936,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3987956.31,1596200.836,8.0,6.0,6.8,183647.0,176632.2,4104510.45,3870725.4,3927445.85,1.0,1.0,1.0,22.35,22.2,22.234,1.29,1.2,1.218,0.2562613816564786
938,0,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5164630.65,1733876.88333333,26.0,26.0,26.0,163356.0,163356.0,5443021.92,5443021.92,5443021.92,1.0,1.0,1.0,33.32,33.32,33.32,0.0,0.0,0.0,0.2536788996830075
939,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6721617.67,2252872.55666667,1.0,1.0,1.0,162015.0,162015.0,7008768.9,7008768.9,7008768.9,1.0,1.0,1.0,43.26,43.26,43.26,0.0,0.0,0.0,0.2569190620677391
940,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3080075.8,1033358.6,11.0,1.0,4.333333333333333,194090.0,167034.0,4351497.8,3090075.78,3510549.78666667,1.0,1.0,1.0,22.42,20.13,20.89333333333333,2.29,2.29,2.29,0.2562613816564786
941,0,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6062144.09,2033048.03,30.0,30.0,30.0,162773.0,162773.0,6322103.32,6322103.32,6322103.32,1.0,1.0,1.0,38.84,38.84,38.84,0.0,0.0,0.0,0.2562613816564786
946,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8844831.84,2222957.96,14.0,8.0,12.5,177969.0,177650.0,9741085.09,8444629.05,8768743.06,2.0,2.0,2.0,55.13,47.45,49.37,2.35,2.07,2.28,0.2532157349660566
947,1,0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8861630.09,4435815.045,13.0,13.0,13.0,125251.0,125251.0,8215213.09,8215213.09,8215213.09,2.0,2.0,2.0,65.59,65.59,65.59,1.64,1.64,1.64,0.2528713642091884
948,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13263655.51,4440218.50333333,11.0,11.0,11.0,205226.0,205226.0,14817317.2,14817317.2,14817317.2,3.0,3.0,3.0,72.2,72.2,72.2,2.2,2.2,2.2,0.2609463456312051
949,0,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8328925.13,2788641.71,13.0,13.0,13.0,152418.0,152418.0,8683253.46,8683253.46,8683253.46,2.0,2.0,2.0,56.97,56.97,56.97,0.0,0.0,0.0,0.2562613816564786
949,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8328925.13,2788641.71,13.0,13.0,13.0,152418.0,152418.0,8683253.46,8683253.46,8683253.46,2.0,2.0,2.0,56.97,56.97,56.97,0.0,0.0,0.0,0.2562613816564786
951,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3698271.72,1854385.86,9.0,9.0,9.0,99500.0,99500.0,3932240.0,3932240.0,3932240.0,1.0,1.0,1.0,39.52,39.52,39.52,1.84,1.84,1.84,0.2562613816564786
952,0,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13818416.02,4625138.67333333,7.0,7.0,7.0,411992.0,411992.0,13224943.2,13224943.2,13224943.2,1.0,1.0,1.0,32.1,32.1,32.1,0.0,0.0,0.0,0.2562613816564786
953,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9874501.4,2477875.35,18.0,18.0,18.0,133000.0,133000.0,10187800.0,10187800.0,10187800.0,3.0,3.0,3.0,76.6,76.6,76.6,0.0,0.0,0.0,0.2562613816564786
955,0,0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8806208.67,2740026.24666667,20.0,10.0,15.0,202709.0,169948.5,7413639.52,6750209.7,7081924.61,2.0,1.0,1.5,54.04,33.3,43.67,2.01,0.66,1.335,0.2620446994031447
956,0,0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6777522.67,2271507.55666667,12.0,12.0,12.0,193975.0,193975.0,7033533.5,7033533.5,7033533.5,1.0,1.0,1.0,36.26,36.26,36.26,2.08,2.08,2.08,0.2575486366080661
957,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2888425.98,1929117.32,8.0,8.0,8.0,97500.0,97500.0,3502200.0,3502200.0,3502200.0,1.0,1.0,1.0,35.92,35.92,35.92,1.3,1.3,1.3,0.2562613816564786
533,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4727787.94,2369143.97,7.0,7.0,7.0,168928.0,168928.0,4976618.88,4976618.88,4976618.88,1.0,1.0,1.0,29.46,29.46,29.46,1.38,1.38,1.38,0.2572174233749946
958,1,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7474227.64,2504742.54666667,13.0,13.0,13.0,253990.0,253990.0,7591761.1,7591761.1,7591761.1,1.0,1.0,1.0,29.89,29.89,29.89,3.96,3.96,3.96,0.2637589842707121
960,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6028191.0,1581873.86,19.0,3.0,12.333333333333334,182207.0,148250.33333333,6318938.76,3557700.0,5282597.03,1.0,1.0,1.0,40.2,34.68,36.75666666666667,3.4,0.0,1.06666666666667,0.2562613816564786
963,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4113281.33,2061890.665,2.0,2.0,2.0,132639.0,132639.0,4541559.36,4541559.36,4541559.36,1.0,1.0,1.0,34.24,34.24,34.24,1.04,1.04,1.04,0.2562613816564786
964,0,0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,14115000.22,4725000.07333333,7.0,7.0,7.0,349474.0,349474.0,13909065.2,13909065.2,13909065.2,2.0,2.0,2.0,39.8,39.8,39.8,0.0,0.0,0.0,0.2572174233749946
966,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9475639.82,3170879.94,15.0,15.0,15.0,170662.0,170662.0,9321558.44,9321558.44,9321558.44,2.0,2.0,2.0,54.62,54.62,54.62,2.28,2.28,2.28,0.2560610222605129
967,0,0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7712449.36,3861224.68,3.0,3.0,3.0,170395.0,170395.0,8579388.25,8579388.25,8579388.25,2.0,2.0,2.0,50.35,50.35,50.35,2.95,2.95,2.95,0.2610036859087104
968,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5461029.42,2735514.71,8.0,8.0,8.0,150784.0,150784.0,5177922.56,5177922.56,5177922.56,1.0,1.0,1.0,34.34,34.34,34.34,1.95,1.95,1.95,0.2716669264676262
970,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5757532.07,1939177.35666667,6.0,5.0,5.333333333333333,151829.0,151813.33333333,5455215.97,5183355.3,5364595.74666667,1.0,1.0,1.0,35.93,34.15,35.33666666666667,1.13,1.07,1.09,0.2569190620677391
971,0,0,0.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,16254359.88,3493077.11714286,18.0,6.0,16.0,214859.0,204677.0,7263478.2,7154804.7,7188554.755,1.0,1.0,1.0,40.71,33.3,35.3575,2.01,0.9,1.67375,0.2763368190656453
972,0,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5755715.9,1928571.96666667,15.0,15.0,15.0,266839.0,266839.0,5942504.53,5942504.53,5942504.53,1.0,1.0,1.0,22.27,22.27,22.27,1.6,1.6,1.6,0.2569190620677391
974,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7726572.23,3868286.115,7.0,7.0,7.0,134901.0,134901.0,7736572.35,7736572.35,7736572.35,2.0,2.0,2.0,57.35,57.35,57.35,1.06,1.06,1.06,0.2644206457713995
975,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4850012.76,2430006.38,6.0,6.0,6.0,147953.0,147953.0,4860256.05,4860256.05,4860256.05,1.0,1.0,1.0,32.85,32.85,32.85,1.95,1.95,1.95,0.2562613816564786
976,0,0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3982028.26,1330676.08666667,13.0,13.0,13.0,186159.0,186159.0,4201608.63,4201608.63,4201608.63,1.0,1.0,1.0,22.57,22.57,22.57,0.88,0.88,0.88,0.2562613816564786
977,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8225694.4,2754231.46666667,23.0,23.0,23.0,165689.0,165689.0,7825491.47,7825491.47,7825491.47,2.0,2.0,2.0,47.23,47.23,47.23,2.35,2.35,2.35,0.2570165748042274
980,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6330145.6,2135715.2,14.0,14.0,14.0,209115.0,209115.0,7252108.2,7252108.2,7252108.2,1.0,1.0,1.0,34.68,34.68,34.68,0.0,0.0,0.0,0.2562613816564786
